"DAY_OF_MONTH","DAY_OF_WEEK","CARRIER","ORIGIN","DEST","ARR_DELAY","ARR_DEL15","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","DIV_AIRPORT_LANDINGS"
25,6,"4","97","53",10,0,NA,NA,NA,NA,NA,0
25,6,"4","53","56",-27,0,NA,NA,NA,NA,NA,0
25,6,"4","53","62",29,1,0,0,0,0,29,0
25,6,"4","49","59",-26,0,NA,NA,NA,NA,NA,0
25,6,"4","53","4",232,1,232,0,0,0,0,0
25,6,"4","49","33",-22,0,NA,NA,NA,NA,NA,0
25,6,"4","4","49",-12,0,NA,NA,NA,NA,NA,0
25,6,"4","3","4",-20,0,NA,NA,NA,NA,NA,0
25,6,"4","90","49",-14,0,NA,NA,NA,NA,NA,0
25,6,"4","70","53",-11,0,NA,NA,NA,NA,NA,0
25,6,"4","53","71",-14,0,NA,NA,NA,NA,NA,0
25,6,"4","4","53",4,0,NA,NA,NA,NA,NA,0
25,6,"4","53","71",-15,0,NA,NA,NA,NA,NA,0
25,6,"4","82","49",6,0,NA,NA,NA,NA,NA,0
25,6,"4","50","49",-10,0,NA,NA,NA,NA,NA,0
25,6,"4","53","4",33,1,0,0,0,0,33,0
25,6,"4","70","53",-7,0,NA,NA,NA,NA,NA,0
25,6,"4","49","33",126,1,126,0,0,0,0,0
25,6,"4","97","49",-7,0,NA,NA,NA,NA,NA,0
25,6,"4","4","14",-8,0,NA,NA,NA,NA,NA,0
25,6,"4","49","90",34,1,34,0,0,0,0,0
25,6,"4","4","53",5,0,NA,NA,NA,NA,NA,0
25,6,"4","49","71",29,1,29,0,0,0,0,0
25,6,"4","49","20",-18,0,NA,NA,NA,NA,NA,0
25,6,"4","53","4",20,1,1,0,0,0,19,0
25,6,"4","28","49",-23,0,NA,NA,NA,NA,NA,0
25,6,"4","53","62",15,1,6,0,9,0,0,0
25,6,"4","53","4",264,1,0,0,0,0,264,0
25,6,"4","49","27",-25,0,NA,NA,NA,NA,NA,0
25,6,"4","53","4",-48,0,NA,NA,NA,NA,NA,0
25,6,"4","49","91",-17,0,NA,NA,NA,NA,NA,0
25,6,"4","49","56",-25,0,NA,NA,NA,NA,NA,0
25,6,"4","49","98",-21,0,NA,NA,NA,NA,NA,0
25,6,"4","28","53",-19,0,NA,NA,NA,NA,NA,0
25,6,"4","53","4",-22,0,NA,NA,NA,NA,NA,0
25,6,"4","49","98",-36,0,NA,NA,NA,NA,NA,0
25,6,"4","56","49",-3,0,NA,NA,NA,NA,NA,0
25,6,"4","49","56",-28,0,NA,NA,NA,NA,NA,0
25,6,"4","50","49",18,1,0,0,18,0,0,0
25,6,"4","49","56",-23,0,NA,NA,NA,NA,NA,0
25,6,"4","97","49",-7,0,NA,NA,NA,NA,NA,0
25,6,"4","49","78",81,1,8,0,0,0,73,0
25,6,"4","97","49",-13,0,NA,NA,NA,NA,NA,0
25,6,"4","56","49",-15,0,NA,NA,NA,NA,NA,0
25,6,"4","49","20",10,0,NA,NA,NA,NA,NA,0
25,6,"4","33","49",100,1,0,0,0,0,100,0
25,6,"4","11","53",-21,0,NA,NA,NA,NA,NA,0
25,6,"4","11","53",-15,0,NA,NA,NA,NA,NA,0
25,6,"4","53","11",-24,0,NA,NA,NA,NA,NA,0
25,6,"4","11","53",29,1,0,0,29,0,0,0
25,6,"4","53","11",28,1,2,0,0,0,26,0
25,6,"4","11","53",4,0,NA,NA,NA,NA,NA,0
25,6,"4","53","11",-21,0,NA,NA,NA,NA,NA,0
25,6,"4","49","30",10,0,NA,NA,NA,NA,NA,0
25,6,"4","49","59",-16,0,NA,NA,NA,NA,NA,0
25,6,"4","49","90",-33,0,NA,NA,NA,NA,NA,0
25,6,"4","49","69",-19,0,NA,NA,NA,NA,NA,0
25,6,"4","49","56",-10,0,NA,NA,NA,NA,NA,0
25,6,"4","49","78",-10,0,NA,NA,NA,NA,NA,0
25,6,"4","49","83",5,0,NA,NA,NA,NA,NA,0
25,6,"4","53","30",21,1,21,0,0,0,0,0
25,6,"4","49","74",-4,0,NA,NA,NA,NA,NA,0
25,6,"4","49","87",-35,0,NA,NA,NA,NA,NA,0
25,6,"4","49","62",22,1,0,0,12,0,10,0
25,6,"4","49","50",-39,0,NA,NA,NA,NA,NA,0
25,6,"4","49","29",-24,0,NA,NA,NA,NA,NA,0
25,6,"4","56","49",8,0,NA,NA,NA,NA,NA,0
25,6,"4","49","62",-6,0,NA,NA,NA,NA,NA,0
25,6,"4","49","74",8,0,NA,NA,NA,NA,NA,0
25,6,"4","49","90",6,0,NA,NA,NA,NA,NA,0
25,6,"4","49","28",-40,0,NA,NA,NA,NA,NA,0
25,6,"4","49","87",-8,0,NA,NA,NA,NA,NA,0
25,6,"4","49","28",-20,0,NA,NA,NA,NA,NA,0
25,6,"4","70","53",24,1,0,0,0,0,24,0
26,7,"4","49","33",6,0,NA,NA,NA,NA,NA,0
26,7,"4","56","49",-6,0,NA,NA,NA,NA,NA,0
26,7,"4","51","49",-15,0,NA,NA,NA,NA,NA,0
26,7,"4","49","51",-3,0,NA,NA,NA,NA,NA,0
26,7,"4","4","49",68,1,0,32,27,0,9,0
26,7,"4","49","4",9,0,NA,NA,NA,NA,NA,0
26,7,"4","50","49",-18,0,NA,NA,NA,NA,NA,0
26,7,"4","49","50",-23,0,NA,NA,NA,NA,NA,0
26,7,"4","59","49",65,1,51,0,14,0,0,0
26,7,"4","33","53",15,1,15,0,0,0,0,0
26,7,"4","30","53",40,1,0,0,30,0,10,0
26,7,"4","53","30",-36,0,NA,NA,NA,NA,NA,0
26,7,"4","49","98",-38,0,NA,NA,NA,NA,NA,0
26,7,"4","49","11",70,1,34,0,14,0,22,0
26,7,"4","49","4",45,1,24,0,0,0,21,0
26,7,"4","49","74",-20,0,NA,NA,NA,NA,NA,0
26,7,"4","11","49",-4,0,NA,NA,NA,NA,NA,0
26,7,"4","49","84",-18,0,NA,NA,NA,NA,NA,0
26,7,"4","56","53",-3,0,NA,NA,NA,NA,NA,0
26,7,"4","49","5",-33,0,NA,NA,NA,NA,NA,0
26,7,"4","87","49",-19,0,NA,NA,NA,NA,NA,0
26,7,"4","49","11",3,0,NA,NA,NA,NA,NA,0
26,7,"4","90","49",-10,0,NA,NA,NA,NA,NA,0
26,7,"4","33","53",11,0,NA,NA,NA,NA,NA,0
26,7,"4","89","49",8,0,NA,NA,NA,NA,NA,0
26,7,"4","97","53",22,1,22,0,0,0,0,0
26,7,"4","28","49",4,0,NA,NA,NA,NA,NA,0
26,7,"4","89","49",-7,0,NA,NA,NA,NA,NA,0
26,7,"4","89","49",29,1,0,0,0,0,29,0
26,7,"4","53","62",-16,0,NA,NA,NA,NA,NA,0
26,7,"4","89","49",-20,0,NA,NA,NA,NA,NA,0
26,7,"4","89","49",-11,0,NA,NA,NA,NA,NA,0
26,7,"4","77","49",7,0,NA,NA,NA,NA,NA,0
26,7,"4","71","49",4,0,NA,NA,NA,NA,NA,0
26,7,"4","5","49",-3,0,NA,NA,NA,NA,NA,0
26,7,"4","59","49",22,1,0,0,0,0,22,0
26,7,"4","97","49",63,1,2,5,18,0,38,0
26,7,"4","11","49",-29,0,NA,NA,NA,NA,NA,0
26,7,"4","49","51",-12,0,NA,NA,NA,NA,NA,0
26,7,"4","4","49",-13,0,NA,NA,NA,NA,NA,0
26,7,"4","73","49",4,0,NA,NA,NA,NA,NA,0
26,7,"4","49","51",-18,0,NA,NA,NA,NA,NA,0
26,7,"4","49","72",-7,0,NA,NA,NA,NA,NA,0
26,7,"4","49","78",26,1,26,0,0,0,0,0
26,7,"4","49","74",-36,0,NA,NA,NA,NA,NA,0
26,7,"4","49","56",44,1,0,0,11,0,33,0
26,7,"4","49","90",85,1,85,0,0,0,0,0
26,7,"4","49","88",-1,0,NA,NA,NA,NA,NA,0
26,7,"4","49","51",-7,0,NA,NA,NA,NA,NA,0
26,7,"4","49","88",-6,0,NA,NA,NA,NA,NA,0
26,7,"4","49","88",-7,0,NA,NA,NA,NA,NA,0
26,7,"4","49","62",-23,0,NA,NA,NA,NA,NA,0
26,7,"4","49","91",19,1,19,0,0,0,0,0
26,7,"4","49","4",-22,0,NA,NA,NA,NA,NA,0
26,7,"4","49","74",33,1,33,0,0,0,0,0
26,7,"4","87","49",-28,0,NA,NA,NA,NA,NA,0
26,7,"4","4","49",-2,0,NA,NA,NA,NA,NA,0
26,7,"4","49","88",1,0,NA,NA,NA,NA,NA,0
26,7,"4","49","88",10,0,NA,NA,NA,NA,NA,0
26,7,"4","49","11",-3,0,NA,NA,NA,NA,NA,0
26,7,"4","49","51",13,0,NA,NA,NA,NA,NA,0
26,7,"4","49","50",-25,0,NA,NA,NA,NA,NA,0
26,7,"4","49","51",-33,0,NA,NA,NA,NA,NA,0
26,7,"4","49","88",-27,0,NA,NA,NA,NA,NA,0
26,7,"4","49","91",106,1,32,0,15,0,59,0
26,7,"4","49","87",5,0,NA,NA,NA,NA,NA,0
26,7,"4","49","62",-28,0,NA,NA,NA,NA,NA,0
26,7,"4","49","4",6,0,NA,NA,NA,NA,NA,0
26,7,"4","49","95",-9,0,NA,NA,NA,NA,NA,0
26,7,"4","90","49",-11,0,NA,NA,NA,NA,NA,0
26,7,"4","87","49",-22,0,NA,NA,NA,NA,NA,0
26,7,"4","49","88",-32,0,NA,NA,NA,NA,NA,0
26,7,"4","51","49",-15,0,NA,NA,NA,NA,NA,0
26,7,"4","49","51",-15,0,NA,NA,NA,NA,NA,0
26,7,"4","51","49",-21,0,NA,NA,NA,NA,NA,0
26,7,"4","61","49",-5,0,NA,NA,NA,NA,NA,0
26,7,"4","49","51",-9,0,NA,NA,NA,NA,NA,0
26,7,"4","56","53",-9,0,NA,NA,NA,NA,NA,0
26,7,"4","4","49",9,0,NA,NA,NA,NA,NA,0
26,7,"4","3","4",12,0,NA,NA,NA,NA,NA,0
26,7,"4","4","3",-9,0,NA,NA,NA,NA,NA,0
26,7,"4","30","53",-16,0,NA,NA,NA,NA,NA,0
26,7,"4","11","49",-13,0,NA,NA,NA,NA,NA,0
26,7,"4","20","49",1,0,NA,NA,NA,NA,NA,0
26,7,"4","87","49",-21,0,NA,NA,NA,NA,NA,0
26,7,"4","4","81",35,1,0,0,35,0,0,0
26,7,"4","80","4",4,0,NA,NA,NA,NA,NA,0
26,7,"4","53","56",-12,0,NA,NA,NA,NA,NA,0
26,7,"4","4","53",-16,0,NA,NA,NA,NA,NA,0
26,7,"4","61","53",-18,0,NA,NA,NA,NA,NA,0
26,7,"4","71","49",-29,0,NA,NA,NA,NA,NA,0
26,7,"4","56","53",24,1,6,0,0,0,18,0
26,7,"4","33","49",20,1,0,0,20,0,0,0
26,7,"4","53","4",-10,0,NA,NA,NA,NA,NA,0
26,7,"4","70","49",0,0,NA,NA,NA,NA,NA,0
26,7,"4","4","14",1,0,NA,NA,NA,NA,NA,0
26,7,"4","14","4",-11,0,NA,NA,NA,NA,NA,0
26,7,"4","53","56",26,1,13,0,13,0,0,0
26,7,"4","14","30",-6,0,NA,NA,NA,NA,NA,0
26,7,"4","53","33",-29,0,NA,NA,NA,NA,NA,0
26,7,"4","53","4",-24,0,NA,NA,NA,NA,NA,0
24,5,"4","33","53",-25,0,NA,NA,NA,NA,NA,0
24,5,"4","53","4",-3,0,NA,NA,NA,NA,NA,0
24,5,"4","4","97",-7,0,NA,NA,NA,NA,NA,0
24,5,"4","96","4",-7,0,NA,NA,NA,NA,NA,0
24,5,"4","86","49",-21,0,NA,NA,NA,NA,NA,0
24,5,"4","53","56",34,1,0,0,34,0,0,0
24,5,"4","4","53",20,1,0,0,20,0,0,0
24,5,"4","53","62",67,1,0,0,7,0,60,0
24,5,"4","33","53",-1,0,NA,NA,NA,NA,NA,0
24,5,"4","53","82",55,1,23,0,0,0,32,0
24,5,"4","53","33",60,1,5,0,0,0,55,0
24,5,"4","4","3",-15,0,NA,NA,NA,NA,NA,0
24,5,"4","56","53",10,0,NA,NA,NA,NA,NA,0
24,5,"4","4","49",NA,NA,NA,NA,NA,NA,NA,1
24,5,"4","86","49",86,1,47,0,0,0,39,0
24,5,"4","3","4",-26,0,NA,NA,NA,NA,NA,0
24,5,"4","4","3",-14,0,NA,NA,NA,NA,NA,0
24,5,"4","30","53",31,1,15,0,16,0,0,0
24,5,"4","24","49",-17,0,NA,NA,NA,NA,NA,0
25,6,"4","4","53",24,1,20,0,0,0,4,0
25,6,"4","53","4",-18,0,NA,NA,NA,NA,NA,0
25,6,"4","4","49",-9,0,NA,NA,NA,NA,NA,0
25,6,"4","4","53",-5,0,NA,NA,NA,NA,NA,0
25,6,"4","56","53",-23,0,NA,NA,NA,NA,NA,0
25,6,"4","86","49",-4,0,NA,NA,NA,NA,NA,0
25,6,"4","4","81",-13,0,NA,NA,NA,NA,NA,0
25,6,"4","53","33",5,0,NA,NA,NA,NA,NA,0
25,6,"4","53","30",-4,0,NA,NA,NA,NA,NA,0
25,6,"4","14","62",-10,0,NA,NA,NA,NA,NA,0
25,6,"4","4","14",-8,0,NA,NA,NA,NA,NA,0
25,6,"4","14","4",-21,0,NA,NA,NA,NA,NA,0
25,6,"4","53","71",44,1,0,0,44,0,0,0
25,6,"4","53","17",-2,0,NA,NA,NA,NA,NA,0
25,6,"4","4","53",46,1,0,0,46,0,0,0
25,6,"4","59","53",-20,0,NA,NA,NA,NA,NA,0
25,6,"4","53","71",-1,0,NA,NA,NA,NA,NA,0
25,6,"4","90","49",4,0,NA,NA,NA,NA,NA,0
25,6,"4","14","4",-15,0,NA,NA,NA,NA,NA,0
25,6,"4","53","59",79,1,0,0,19,0,60,0
25,6,"4","53","33",300,1,194,0,106,0,0,0
25,6,"4","51","49",-7,0,NA,NA,NA,NA,NA,0
25,6,"4","20","49",-2,0,NA,NA,NA,NA,NA,0
25,6,"4","4","53",-3,0,NA,NA,NA,NA,NA,0
25,6,"4","33","53",75,1,33,0,42,0,0,0
25,6,"4","17","53",-14,0,NA,NA,NA,NA,NA,0
25,6,"4","53","60",-1,0,NA,NA,NA,NA,NA,0
25,6,"4","53","82",-12,0,NA,NA,NA,NA,NA,0
25,6,"4","53","33",-25,0,NA,NA,NA,NA,NA,0
25,6,"4","4","97",-13,0,NA,NA,NA,NA,NA,0
25,6,"4","96","4",-22,0,NA,NA,NA,NA,NA,0
25,6,"4","86","49",3,0,NA,NA,NA,NA,NA,0
25,6,"4","4","53",-6,0,NA,NA,NA,NA,NA,0
25,6,"4","53","62",195,1,175,0,0,0,20,0
25,6,"4","33","53",-7,0,NA,NA,NA,NA,NA,0
25,6,"4","53","33",-13,0,NA,NA,NA,NA,NA,0
25,6,"4","4","3",-11,0,NA,NA,NA,NA,NA,0
25,6,"4","56","53",-1,0,NA,NA,NA,NA,NA,0
25,6,"4","4","49",13,0,NA,NA,NA,NA,NA,0
25,6,"4","20","49",7,0,NA,NA,NA,NA,NA,0
25,6,"4","86","49",20,1,15,0,5,0,0,0
25,6,"4","3","4",-26,0,NA,NA,NA,NA,NA,0
25,6,"4","4","3",-12,0,NA,NA,NA,NA,NA,0
25,6,"4","30","53",-14,0,NA,NA,NA,NA,NA,0
25,6,"4","87","49",162,1,162,0,0,0,0,0
25,6,"4","4","81",-2,0,NA,NA,NA,NA,NA,0
25,6,"4","80","4",-22,0,NA,NA,NA,NA,NA,0
25,6,"4","53","56",-12,0,NA,NA,NA,NA,NA,0
25,6,"4","4","53",50,1,0,0,11,0,39,0
25,6,"4","61","53",51,1,37,0,14,0,0,0
25,6,"4","56","53",9,0,NA,NA,NA,NA,NA,0
25,6,"4","28","49",2,0,NA,NA,NA,NA,NA,0
25,6,"4","73","49",-5,0,NA,NA,NA,NA,NA,0
25,6,"4","33","49",-17,0,NA,NA,NA,NA,NA,0
25,6,"4","53","4",-9,0,NA,NA,NA,NA,NA,0
25,6,"4","70","49",50,1,17,0,4,0,29,0
25,6,"4","4","14",-9,0,NA,NA,NA,NA,NA,0
25,6,"4","14","4",-24,0,NA,NA,NA,NA,NA,0
25,6,"4","53","56",-17,0,NA,NA,NA,NA,NA,0
25,6,"4","14","30",-25,0,NA,NA,NA,NA,NA,0
25,6,"4","77","49",-5,0,NA,NA,NA,NA,NA,0
25,6,"4","50","49",-1,0,NA,NA,NA,NA,NA,0
25,6,"4","60","53",-17,0,NA,NA,NA,NA,NA,0
25,6,"4","53","59",-20,0,NA,NA,NA,NA,NA,0
25,6,"4","61","53",-22,0,NA,NA,NA,NA,NA,0
25,6,"4","81","53",-1,0,NA,NA,NA,NA,NA,0
25,6,"4","90","49",-8,0,NA,NA,NA,NA,NA,0
25,6,"4","59","53",-16,0,NA,NA,NA,NA,NA,0
25,6,"4","87","49",-19,0,NA,NA,NA,NA,NA,0
25,6,"4","53","98",-10,0,NA,NA,NA,NA,NA,0
25,6,"4","53","33",76,1,76,0,0,0,0,0
25,6,"4","53","56",63,1,63,0,0,0,0,0
25,6,"4","51","49",-8,0,NA,NA,NA,NA,NA,0
25,6,"4","53","62",145,1,145,0,0,0,0,0
25,6,"4","53","59",0,0,NA,NA,NA,NA,NA,0
25,6,"4","53","98",-21,0,NA,NA,NA,NA,NA,0
25,6,"4","59","53",-24,0,NA,NA,NA,NA,NA,0
26,7,"4","53","71",8,0,NA,NA,NA,NA,NA,0
26,7,"4","4","53",35,1,35,0,0,0,0,0
26,7,"4","53","71",-2,0,NA,NA,NA,NA,NA,0
26,7,"4","82","49",-11,0,NA,NA,NA,NA,NA,0
26,7,"4","50","49",-12,0,NA,NA,NA,NA,NA,0
26,7,"4","53","4",-19,0,NA,NA,NA,NA,NA,0
26,7,"4","49","56",-28,0,NA,NA,NA,NA,NA,0
26,7,"4","70","53",-5,0,NA,NA,NA,NA,NA,0
26,7,"4","49","33",49,1,0,0,49,0,0,0
26,7,"4","97","49",6,0,NA,NA,NA,NA,NA,0
26,7,"4","4","14",133,1,26,0,0,0,107,0
26,7,"4","49","90",3,0,NA,NA,NA,NA,NA,0
26,7,"4","4","53",9,0,NA,NA,NA,NA,NA,0
26,7,"4","49","71",-13,0,NA,NA,NA,NA,NA,0
26,7,"4","49","20",-7,0,NA,NA,NA,NA,NA,0
26,7,"4","53","28",-11,0,NA,NA,NA,NA,NA,0
26,7,"4","53","4",43,1,43,0,0,0,0,0
26,7,"4","28","49",-31,0,NA,NA,NA,NA,NA,0
26,7,"4","53","62",-22,0,NA,NA,NA,NA,NA,0
26,7,"4","53","4",136,1,13,0,123,0,0,0
26,7,"4","49","27",32,1,25,0,5,0,2,0
26,7,"4","53","4",-5,0,NA,NA,NA,NA,NA,0
26,7,"4","49","91",43,1,1,0,21,0,21,0
26,7,"4","49","56",0,0,NA,NA,NA,NA,NA,0
26,7,"4","49","98",38,1,12,0,26,0,0,0
26,7,"4","28","53",-30,0,NA,NA,NA,NA,NA,0
26,7,"4","53","4",52,1,3,0,0,0,49,0
26,7,"4","49","98",-5,0,NA,NA,NA,NA,NA,0
26,7,"4","56","49",2,0,NA,NA,NA,NA,NA,0
26,7,"4","82","49",58,1,58,0,0,0,0,0
26,7,"4","49","56",-28,0,NA,NA,NA,NA,NA,0
26,7,"4","49","59",-32,0,NA,NA,NA,NA,NA,0
26,7,"4","50","49",-7,0,NA,NA,NA,NA,NA,0
26,7,"4","49","56",-10,0,NA,NA,NA,NA,NA,0
26,7,"4","49","83",-37,0,NA,NA,NA,NA,NA,0
26,7,"4","97","49",4,0,NA,NA,NA,NA,NA,0
26,7,"4","97","49",100,1,3,0,0,0,97,0
26,7,"4","56","49",18,1,0,0,0,0,18,0
26,7,"4","49","20",-10,0,NA,NA,NA,NA,NA,0
26,7,"4","30","14",-2,0,NA,NA,NA,NA,NA,0
26,7,"4","33","49",3,0,NA,NA,NA,NA,NA,0
26,7,"4","53","11",-13,0,NA,NA,NA,NA,NA,0
26,7,"4","11","53",18,1,0,0,18,0,0,0
26,7,"4","53","11",57,1,57,0,0,0,0,0
26,7,"4","11","53",29,1,0,0,0,0,29,0
26,7,"4","53","11",-4,0,NA,NA,NA,NA,NA,0
26,7,"4","53","11",-3,0,NA,NA,NA,NA,NA,0
26,7,"4","11","53",-4,0,NA,NA,NA,NA,NA,0
26,7,"4","11","53",-14,0,NA,NA,NA,NA,NA,0
26,7,"4","11","53",-5,0,NA,NA,NA,NA,NA,0
26,7,"4","53","11",5,0,NA,NA,NA,NA,NA,0
26,7,"4","53","11",-7,0,NA,NA,NA,NA,NA,0
26,7,"4","49","30",48,1,48,0,0,0,0,0
26,7,"4","49","72",-13,0,NA,NA,NA,NA,NA,0
26,7,"4","49","11",-21,0,NA,NA,NA,NA,NA,0
26,7,"4","53","30",-14,0,NA,NA,NA,NA,NA,0
26,7,"4","49","62",7,0,NA,NA,NA,NA,NA,0
26,7,"4","56","49",60,1,0,31,29,0,0,0
26,7,"4","53","30",13,0,NA,NA,NA,NA,NA,0
26,7,"4","49","28",-32,0,NA,NA,NA,NA,NA,0
26,7,"4","49","87",63,1,56,0,0,0,7,0
26,7,"4","49","83",-2,0,NA,NA,NA,NA,NA,0
26,7,"4","49","28",36,1,7,0,29,0,0,0
26,7,"4","70","53",-9,0,NA,NA,NA,NA,NA,0
27,1,"4","49","33",12,0,NA,NA,NA,NA,NA,0
27,1,"4","56","49",-25,0,NA,NA,NA,NA,NA,0
27,1,"4","51","49",-3,0,NA,NA,NA,NA,NA,0
27,1,"4","49","51",16,1,16,0,0,0,0,0
27,1,"4","4","49",37,1,5,0,0,0,32,0
27,1,"4","49","4",-15,0,NA,NA,NA,NA,NA,0
27,1,"4","50","49",-24,0,NA,NA,NA,NA,NA,0
27,1,"4","49","50",-13,0,NA,NA,NA,NA,NA,0
27,1,"4","59","49",10,0,NA,NA,NA,NA,NA,0
21,2,"4","49","27",86,1,0,0,60,0,26,0
21,2,"4","53","4",102,1,0,0,79,0,23,0
21,2,"4","49","91",61,1,7,0,28,0,26,0
21,2,"4","49","50",22,1,0,0,2,0,20,0
21,2,"4","49","56",59,1,5,0,17,0,37,0
21,2,"4","49","98",-33,0,NA,NA,NA,NA,NA,0
21,2,"4","28","53",24,1,4,0,15,0,5,0
21,2,"4","53","4",34,1,0,0,18,0,16,0
21,2,"4","49","98",21,1,0,0,21,0,0,0
21,2,"4","56","49",33,1,0,0,0,0,33,0
21,2,"4","49","62",-1,0,NA,NA,NA,NA,NA,0
21,2,"4","82","49",-20,0,NA,NA,NA,NA,NA,0
21,2,"4","49","56",9,0,NA,NA,NA,NA,NA,0
21,2,"4","49","59",705,1,0,0,705,0,0,0
21,2,"4","50","49",-7,0,NA,NA,NA,NA,NA,0
21,2,"4","49","56",-13,0,NA,NA,NA,NA,NA,0
21,2,"4","97","49",32,1,0,0,11,0,21,0
21,2,"4","49","78",360,1,22,0,0,0,338,0
21,2,"4","97","49",38,1,0,0,15,0,23,0
21,2,"4","56","49",-4,0,NA,NA,NA,NA,NA,0
21,2,"4","49","20",-13,0,NA,NA,NA,NA,NA,0
21,2,"4","30","14",-7,0,NA,NA,NA,NA,NA,0
21,2,"4","33","49",28,1,2,0,0,0,26,0
21,2,"4","11","53",62,1,0,0,62,0,0,0
21,2,"4","53","11",4,0,NA,NA,NA,NA,NA,0
21,2,"4","11","53",-9,0,NA,NA,NA,NA,NA,0
21,2,"4","53","11",61,1,0,0,3,0,58,0
21,2,"4","11","53",62,1,0,0,12,0,50,0
21,2,"4","53","11",12,0,NA,NA,NA,NA,NA,0
21,2,"4","11","53",2,0,NA,NA,NA,NA,NA,0
21,2,"4","53","11",34,1,0,0,0,0,34,0
21,2,"4","11","53",45,1,0,0,21,0,24,0
21,2,"4","53","11",-22,0,NA,NA,NA,NA,NA,0
21,2,"4","11","53",-4,0,NA,NA,NA,NA,NA,0
21,2,"4","53","11",17,1,0,0,17,0,0,0
21,2,"4","11","53",-2,0,NA,NA,NA,NA,NA,0
21,2,"4","53","11",-6,0,NA,NA,NA,NA,NA,0
21,2,"4","53","11",0,0,NA,NA,NA,NA,NA,0
21,2,"4","11","53",-1,0,NA,NA,NA,NA,NA,0
21,2,"4","49","30",13,0,NA,NA,NA,NA,NA,0
21,2,"4","49","11",12,0,NA,NA,NA,NA,NA,0
21,2,"4","49","24",-9,0,NA,NA,NA,NA,NA,0
21,2,"4","49","5",195,1,25,0,80,0,90,0
21,2,"4","49","87",59,1,0,0,59,0,0,0
21,2,"4","49","11",35,1,0,0,5,0,30,0
21,2,"4","53","30",24,1,3,0,0,0,21,0
21,2,"4","49","62",38,1,9,0,0,0,29,0
21,2,"4","49","74",6,0,NA,NA,NA,NA,NA,0
21,2,"4","56","49",-11,0,NA,NA,NA,NA,NA,0
21,2,"4","53","30",-38,0,NA,NA,NA,NA,NA,0
21,2,"4","49","28",11,0,NA,NA,NA,NA,NA,0
21,2,"4","49","87",28,1,0,0,28,0,0,0
21,2,"4","49","28",65,1,0,0,16,0,49,0
21,2,"4","70","53",68,1,0,0,68,0,0,0
22,3,"4","49","33",-14,0,NA,NA,NA,NA,NA,0
22,3,"4","56","49",-27,0,NA,NA,NA,NA,NA,0
22,3,"4","51","49",-15,0,NA,NA,NA,NA,NA,0
22,3,"4","49","51",3,0,NA,NA,NA,NA,NA,0
22,3,"4","4","49",-12,0,NA,NA,NA,NA,NA,0
22,3,"4","49","4",-10,0,NA,NA,NA,NA,NA,0
22,3,"4","50","49",-31,0,NA,NA,NA,NA,NA,0
22,3,"4","49","50",7,0,NA,NA,NA,NA,NA,0
22,3,"4","59","49",-10,0,NA,NA,NA,NA,NA,0
22,3,"4","33","53",10,0,NA,NA,NA,NA,NA,0
22,3,"4","30","53",36,1,36,0,0,0,0,0
22,3,"4","53","30",-15,0,NA,NA,NA,NA,NA,0
23,4,"4","49","88",-5,0,NA,NA,NA,NA,NA,0
23,4,"4","49","62",3,0,NA,NA,NA,NA,NA,0
23,4,"4","49","11",30,1,30,0,0,0,0,0
23,4,"4","49","51",30,1,26,0,4,0,0,0
23,4,"4","49","88",41,1,14,0,27,0,0,0
23,4,"4","49","51",68,1,61,0,7,0,0,0
23,4,"4","49","88",3,0,NA,NA,NA,NA,NA,0
23,4,"4","49","20",130,1,33,0,97,0,0,0
23,4,"4","49","87",-4,0,NA,NA,NA,NA,NA,0
23,4,"4","49","4",-20,0,NA,NA,NA,NA,NA,0
23,4,"4","49","95",-13,0,NA,NA,NA,NA,NA,0
23,4,"4","90","49",34,1,0,0,34,0,0,0
23,4,"4","87","49",25,1,5,0,19,0,1,0
23,4,"4","49","88",11,0,NA,NA,NA,NA,NA,0
23,4,"4","51","49",11,0,NA,NA,NA,NA,NA,0
23,4,"4","49","51",46,1,0,0,32,0,14,0
23,4,"4","51","49",-29,0,NA,NA,NA,NA,NA,0
23,4,"4","61","49",75,1,15,0,22,0,38,0
23,4,"4","49","51",47,1,0,0,47,0,0,0
23,4,"4","49","87",21,1,17,0,0,0,4,0
23,4,"4","49","87",16,1,0,0,16,0,0,0
23,4,"4","49","72",38,1,22,0,1,0,15,0
23,4,"4","49","11",1,0,NA,NA,NA,NA,NA,0
23,4,"4","49","62",38,1,17,0,21,0,0,0
23,4,"4","49","4",24,1,0,0,24,0,0,0
23,4,"4","49","5",370,1,53,0,18,0,299,0
23,4,"4","49","91",12,0,NA,NA,NA,NA,NA,0
23,4,"4","49","50",20,1,0,0,20,0,0,0
23,4,"4","49","83",51,1,26,0,10,0,15,0
23,4,"4","56","53",4,0,NA,NA,NA,NA,NA,0
23,4,"4","60","53",107,1,0,0,10,0,97,0
23,4,"4","33","49",441,1,5,0,82,0,354,0
23,4,"4","97","53",62,1,4,0,13,0,45,0
23,4,"4","53","82",93,1,1,0,43,0,49,0
23,4,"4","30","53",20,1,0,0,20,0,0,0
23,4,"4","51","49",49,1,0,0,49,0,0,0
