"DAY_OF_MONTH","CARRIER","FL_NUM","ORIGIN","DEST","ARR_DEL15"
25,"MQ",3301,"LGA","RDU",NA
26,"MQ",3301,"LGA","RDU",NA
27,"MQ",3301,"LGA","RDU",NA
28,"MQ",3301,"LGA","RDU",NA
29,"MQ",3301,"LGA","RDU",1
30,"MQ",3301,"LGA","RDU",NA
12,"MQ",3301,"RDU","LGA",0
13,"MQ",3301,"RDU","LGA",NA
14,"MQ",3301,"RDU","LGA",1
16,"MQ",3301,"RDU","LGA",0
17,"MQ",3301,"RDU","LGA",1
18,"MQ",3301,"RDU","LGA",1
19,"MQ",3301,"RDU","LGA",1
20,"MQ",3301,"RDU","LGA",0
21,"MQ",3301,"RDU","LGA",0
23,"MQ",3301,"RDU","LGA",0
24,"MQ",3301,"RDU","LGA",NA
25,"MQ",3301,"RDU","LGA",NA
26,"MQ",3301,"RDU","LGA",1
27,"MQ",3301,"RDU","LGA",NA
28,"MQ",3301,"RDU","LGA",NA
30,"MQ",3301,"RDU","LGA",NA
12,"MQ",3305,"LGA","RDU",0
13,"MQ",3305,"LGA","RDU",1
14,"MQ",3305,"LGA","RDU",1
15,"MQ",3305,"LGA","RDU",0
16,"MQ",3305,"LGA","RDU",0
17,"MQ",3305,"LGA","RDU",1
18,"MQ",3305,"LGA","RDU",1
19,"MQ",3305,"LGA","RDU",1
20,"MQ",3305,"LGA","RDU",0
21,"MQ",3305,"LGA","RDU",1
22,"MQ",3305,"LGA","RDU",0
23,"MQ",3305,"LGA","RDU",0
24,"MQ",3305,"LGA","RDU",1
25,"MQ",3305,"LGA","RDU",0
26,"MQ",3305,"LGA","RDU",0
27,"MQ",3305,"LGA","RDU",0
28,"MQ",3305,"LGA","RDU",1
29,"MQ",3305,"LGA","RDU",1
30,"MQ",3305,"LGA","RDU",0
12,"MQ",3305,"RDU","LGA",0
13,"MQ",3305,"RDU","LGA",1
14,"MQ",3305,"RDU","LGA",1
15,"MQ",3305,"RDU","LGA",0
16,"MQ",3305,"RDU","LGA",1
17,"MQ",3305,"RDU","LGA",1
18,"MQ",3305,"RDU","LGA",1
19,"MQ",3305,"RDU","LGA",1
20,"MQ",3305,"RDU","LGA",0
21,"MQ",3305,"RDU","LGA",1
22,"MQ",3305,"RDU","LGA",1
23,"MQ",3305,"RDU","LGA",0
24,"MQ",3305,"RDU","LGA",NA
25,"MQ",3305,"RDU","LGA",NA
26,"MQ",3305,"RDU","LGA",1
27,"MQ",3305,"RDU","LGA",NA
28,"MQ",3305,"RDU","LGA",NA
29,"MQ",3305,"RDU","LGA",1
30,"MQ",3305,"RDU","LGA",1
12,"MQ",3317,"LGA","RDU",0
13,"MQ",3317,"LGA","RDU",NA
14,"MQ",3317,"LGA","RDU",0
16,"MQ",3317,"LGA","RDU",1
17,"MQ",3317,"LGA","RDU",1
18,"MQ",3317,"LGA","RDU",NA
19,"MQ",3317,"LGA","RDU",0
20,"MQ",3317,"LGA","RDU",0
21,"MQ",3317,"LGA","RDU",1
23,"MQ",3317,"LGA","RDU",1
24,"MQ",3317,"LGA","RDU",NA
25,"MQ",3317,"LGA","RDU",NA
26,"MQ",3317,"LGA","RDU",1
27,"MQ",3317,"LGA","RDU",NA
28,"MQ",3317,"LGA","RDU",NA
30,"MQ",3317,"LGA","RDU",0
12,"MQ",3318,"ORD","SYR",0
13,"MQ",3318,"ORD","SYR",1
14,"MQ",3318,"ORD","SYR",1
15,"MQ",3318,"ORD","SYR",1
16,"MQ",3318,"ORD","SYR",0
17,"MQ",3318,"ORD","SYR",0
18,"MQ",3318,"ORD","SYR",1
19,"MQ",3318,"ORD","SYR",0
20,"MQ",3318,"ORD","SYR",NA
21,"MQ",3318,"ORD","SYR",1
22,"MQ",3318,"ORD","SYR",0
23,"MQ",3318,"ORD","SYR",0
24,"MQ",3318,"ORD","SYR",0
25,"MQ",3318,"ORD","SYR",1
26,"MQ",3318,"ORD","SYR",1
27,"MQ",3318,"ORD","SYR",1
28,"MQ",3318,"ORD","SYR",NA
29,"MQ",3318,"ORD","SYR",1
30,"MQ",3318,"ORD","SYR",1
12,"MQ",3318,"SYR","ORD",NA
13,"MQ",3318,"SYR","ORD",1
14,"MQ",3318,"SYR","ORD",0
16,"MQ",3318,"SYR","ORD",0
17,"MQ",3318,"SYR","ORD",0
18,"MQ",3318,"SYR","ORD",1
19,"MQ",3318,"SYR","ORD",0
20,"MQ",3318,"SYR","ORD",NA
21,"MQ",3318,"SYR","ORD",1
23,"MQ",3318,"SYR","ORD",1
24,"MQ",3318,"SYR","ORD",1
25,"MQ",3318,"SYR","ORD",1
26,"MQ",3318,"SYR","ORD",1
27,"MQ",3318,"SYR","ORD",NA
28,"MQ",3318,"SYR","ORD",NA
30,"MQ",3318,"SYR","ORD",1
12,"MQ",3419,"ATL","LGA",0
13,"MQ",3419,"ATL","LGA",1
14,"MQ",3419,"ATL","LGA",0
15,"MQ",3419,"ATL","LGA",0
16,"MQ",3419,"ATL","LGA",0
17,"MQ",3419,"ATL","LGA",0
18,"MQ",3419,"ATL","LGA",NA
19,"MQ",3419,"ATL","LGA",0
20,"MQ",3419,"ATL","LGA",0
21,"MQ",3419,"ATL","LGA",0
22,"MQ",3419,"ATL","LGA",0
23,"MQ",3419,"ATL","LGA",0
24,"MQ",3419,"ATL","LGA",0
25,"MQ",3419,"ATL","LGA",1
26,"MQ",3419,"ATL","LGA",1
27,"MQ",3419,"ATL","LGA",0
28,"MQ",3419,"ATL","LGA",1
29,"MQ",3419,"ATL","LGA",0
30,"MQ",3419,"ATL","LGA",1
12,"MQ",3419,"LGA","ATL",0
13,"MQ",3419,"LGA","ATL",1
14,"MQ",3419,"LGA","ATL",0
15,"MQ",3419,"LGA","ATL",0
16,"MQ",3419,"LGA","ATL",0
17,"MQ",3419,"LGA","ATL",0
18,"MQ",3419,"LGA","ATL",1
19,"MQ",3419,"LGA","ATL",0
20,"MQ",3419,"LGA","ATL",0
21,"MQ",3419,"LGA","ATL",0
22,"MQ",3419,"LGA","ATL",0
23,"MQ",3419,"LGA","ATL",0
24,"MQ",3419,"LGA","ATL",0
25,"MQ",3419,"LGA","ATL",1
26,"MQ",3419,"LGA","ATL",1
27,"MQ",3419,"LGA","ATL",0
28,"MQ",3419,"LGA","ATL",0
29,"MQ",3419,"LGA","ATL",1
30,"MQ",3419,"LGA","ATL",1
12,"MQ",3425,"DCA","JFK",1
13,"MQ",3425,"DCA","JFK",1
14,"MQ",3425,"DCA","JFK",1
15,"MQ",3425,"DCA","JFK",1
16,"MQ",3425,"DCA","JFK",0
17,"MQ",3425,"DCA","JFK",1
18,"MQ",3425,"DCA","JFK",NA
19,"MQ",3425,"DCA","JFK",1
20,"MQ",3425,"DCA","JFK",0
21,"MQ",3425,"DCA","JFK",0
22,"MQ",3425,"DCA","JFK",0
23,"MQ",3425,"DCA","JFK",0
24,"MQ",3425,"DCA","JFK",1
25,"MQ",3425,"DCA","JFK",1
26,"MQ",3425,"DCA","JFK",1
27,"MQ",3425,"DCA","JFK",NA
28,"MQ",3425,"DCA","JFK",NA
29,"MQ",3425,"DCA","JFK",0
30,"MQ",3425,"DCA","JFK",NA
12,"MQ",3384,"LGA","CLT",0
13,"MQ",3384,"LGA","CLT",1
14,"MQ",3384,"LGA","CLT",1
16,"MQ",3384,"LGA","CLT",0
17,"MQ",3384,"LGA","CLT",1
18,"MQ",3384,"LGA","CLT",NA
19,"MQ",3384,"LGA","CLT",1
20,"MQ",3384,"LGA","CLT",0
21,"MQ",3384,"LGA","CLT",0
23,"MQ",3384,"LGA","CLT",1
24,"MQ",3384,"LGA","CLT",NA
25,"MQ",3384,"LGA","CLT",1
26,"MQ",3384,"LGA","CLT",NA
27,"MQ",3384,"LGA","CLT",NA
28,"MQ",3384,"LGA","CLT",NA
30,"MQ",3384,"LGA","CLT",NA
12,"MQ",3386,"JFK","DCA",0
13,"MQ",3386,"JFK","DCA",1
14,"MQ",3386,"JFK","DCA",1
15,"MQ",3386,"JFK","DCA",1
16,"MQ",3386,"JFK","DCA",0
17,"MQ",3386,"JFK","DCA",1
18,"MQ",3386,"JFK","DCA",0
19,"MQ",3386,"JFK","DCA",0
20,"MQ",3386,"JFK","DCA",0
21,"MQ",3386,"JFK","DCA",0
22,"MQ",3386,"JFK","DCA",0
23,"MQ",3386,"JFK","DCA",0
24,"MQ",3386,"JFK","DCA",0
25,"MQ",3386,"JFK","DCA",0
26,"MQ",3386,"JFK","DCA",0
27,"MQ",3386,"JFK","DCA",0
28,"MQ",3386,"JFK","DCA",0
29,"MQ",3386,"JFK","DCA",1
30,"MQ",3386,"JFK","DCA",1
12,"MQ",3388,"CMH","LGA",0
13,"MQ",3388,"CMH","LGA",1
14,"MQ",3388,"CMH","LGA",1
15,"MQ",3388,"CMH","LGA",0
16,"MQ",3388,"CMH","LGA",1
17,"MQ",3388,"CMH","LGA",1
18,"MQ",3388,"CMH","LGA",NA
19,"MQ",3388,"CMH","LGA",1
20,"MQ",3388,"CMH","LGA",0
21,"MQ",3388,"CMH","LGA",0
22,"MQ",3388,"CMH","LGA",0
23,"MQ",3388,"CMH","LGA",1
24,"MQ",3388,"CMH","LGA",NA
25,"MQ",3388,"CMH","LGA",1
26,"MQ",3388,"CMH","LGA",0
27,"MQ",3388,"CMH","LGA",0
28,"MQ",3388,"CMH","LGA",1
29,"MQ",3388,"CMH","LGA",0
30,"MQ",3388,"CMH","LGA",1
12,"MQ",3388,"LGA","CMH",0
13,"MQ",3388,"LGA","CMH",1
14,"MQ",3388,"LGA","CMH",1
15,"MQ",3388,"LGA","CMH",0
16,"MQ",3388,"LGA","CMH",1
17,"MQ",3388,"LGA","CMH",0
18,"MQ",3388,"LGA","CMH",NA
19,"MQ",3388,"LGA","CMH",1
20,"MQ",3388,"LGA","CMH",0
21,"MQ",3388,"LGA","CMH",0
22,"MQ",3388,"LGA","CMH",0
23,"MQ",3388,"LGA","CMH",0
24,"MQ",3388,"LGA","CMH",0
25,"MQ",3388,"LGA","CMH",0
26,"MQ",3388,"LGA","CMH",0
27,"MQ",3388,"LGA","CMH",NA
28,"MQ",3388,"LGA","CMH",0
29,"MQ",3388,"LGA","CMH",0
30,"MQ",3388,"LGA","CMH",0
12,"MQ",3390,"MSP","LGA",1
13,"MQ",3390,"MSP","LGA",1
14,"MQ",3390,"MSP","LGA",0
17,"MQ",3390,"MSP","LGA",0
18,"MQ",3390,"MSP","LGA",0
19,"MQ",3390,"MSP","LGA",0
20,"MQ",3390,"MSP","LGA",0
21,"MQ",3390,"MSP","LGA",1
24,"MQ",3390,"MSP","LGA",0
25,"MQ",3390,"MSP","LGA",1
26,"MQ",3390,"MSP","LGA",0
27,"MQ",3390,"MSP","LGA",0
28,"MQ",3390,"MSP","LGA",0
12,"MQ",3391,"CMH","LGA",0
13,"MQ",3391,"CMH","LGA",0
14,"MQ",3391,"CMH","LGA",1
15,"MQ",3391,"CMH","LGA",0
16,"MQ",3391,"CMH","LGA",0
17,"MQ",3391,"CMH","LGA",1
18,"MQ",3391,"CMH","LGA",1
19,"MQ",3391,"CMH","LGA",1
20,"MQ",3391,"CMH","LGA",0
21,"MQ",3391,"CMH","LGA",0
22,"MQ",3391,"CMH","LGA",0
23,"MQ",3391,"CMH","LGA",1
24,"MQ",3391,"CMH","LGA",NA
25,"MQ",3391,"CMH","LGA",1
26,"MQ",3391,"CMH","LGA",NA
27,"MQ",3391,"CMH","LGA",1
28,"MQ",3391,"CMH","LGA",1
29,"MQ",3391,"CMH","LGA",0
30,"MQ",3391,"CMH","LGA",1
12,"MQ",3391,"LGA","CMH",0
13,"MQ",3391,"LGA","CMH",1
14,"MQ",3391,"LGA","CMH",1
15,"MQ",3391,"LGA","CMH",1
16,"MQ",3391,"LGA","CMH",0
17,"MQ",3391,"LGA","CMH",0
18,"MQ",3391,"LGA","CMH",0
19,"MQ",3391,"LGA","CMH",1
20,"MQ",3391,"LGA","CMH",0
21,"MQ",3391,"LGA","CMH",0
22,"MQ",3391,"LGA","CMH",0
23,"MQ",3391,"LGA","CMH",0
24,"MQ",3391,"LGA","CMH",NA
25,"MQ",3391,"LGA","CMH",1
26,"MQ",3391,"LGA","CMH",NA
27,"MQ",3391,"LGA","CMH",0
28,"MQ",3391,"LGA","CMH",1
29,"MQ",3391,"LGA","CMH",0
30,"MQ",3391,"LGA","CMH",1
12,"MQ",3461,"BNA","LGA",0
13,"MQ",3461,"BNA","LGA",1
14,"MQ",3461,"BNA","LGA",1
15,"MQ",3461,"BNA","LGA",0
16,"MQ",3461,"BNA","LGA",0
17,"MQ",3461,"BNA","LGA",0
18,"MQ",3461,"BNA","LGA",1
19,"MQ",3461,"BNA","LGA",1
20,"MQ",3461,"BNA","LGA",0
21,"MQ",3461,"BNA","LGA",1
22,"MQ",3461,"BNA","LGA",0
23,"MQ",3461,"BNA","LGA",0
24,"MQ",3461,"BNA","LGA",1
25,"MQ",3461,"BNA","LGA",0
26,"MQ",3461,"BNA","LGA",1
27,"MQ",3461,"BNA","LGA",1
28,"MQ",3461,"BNA","LGA",1
29,"MQ",3461,"BNA","LGA",1
30,"MQ",3461,"BNA","LGA",NA
12,"MQ",3461,"LGA","BNA",0
13,"MQ",3461,"LGA","BNA",NA
14,"MQ",3461,"LGA","BNA",1
15,"MQ",3461,"LGA","BNA",0
16,"MQ",3461,"LGA","BNA",0
17,"MQ",3461,"LGA","BNA",0
18,"MQ",3461,"LGA","BNA",0
19,"MQ",3461,"LGA","BNA",1
20,"MQ",3461,"LGA","BNA",0
21,"MQ",3461,"LGA","BNA",0
22,"MQ",3461,"LGA","BNA",0
23,"MQ",3461,"LGA","BNA",0
24,"MQ",3461,"LGA","BNA",0
25,"MQ",3461,"LGA","BNA",0
26,"MQ",3461,"LGA","BNA",0
27,"MQ",3461,"LGA","BNA",1
28,"MQ",3461,"LGA","BNA",1
29,"MQ",3461,"LGA","BNA",1
30,"MQ",3461,"LGA","BNA",0
12,"MQ",3465,"RDU","JFK",0
13,"MQ",3465,"RDU","JFK",1
14,"MQ",3465,"RDU","JFK",0
15,"MQ",3465,"RDU","JFK",0
16,"MQ",3465,"RDU","JFK",0
17,"MQ",3465,"RDU","JFK",1
18,"MQ",3465,"RDU","JFK",0
19,"MQ",3465,"RDU","JFK",0
20,"MQ",3465,"RDU","JFK",0
21,"MQ",3465,"RDU","JFK",0
22,"MQ",3465,"RDU","JFK",0
23,"MQ",3465,"RDU","JFK",0
24,"MQ",3465,"RDU","JFK",NA
25,"MQ",3465,"RDU","JFK",1
26,"MQ",3465,"RDU","JFK",0
27,"MQ",3465,"RDU","JFK",0
28,"MQ",3465,"RDU","JFK",0
29,"MQ",3465,"RDU","JFK",0
30,"MQ",3465,"RDU","JFK",0
12,"MQ",3466,"LGA","RDU",0
13,"MQ",3466,"LGA","RDU",NA
14,"MQ",3466,"LGA","RDU",1
15,"MQ",3466,"LGA","RDU",0
16,"MQ",3466,"LGA","RDU",0
17,"MQ",3466,"LGA","RDU",0
18,"MQ",3466,"LGA","RDU",0
19,"MQ",3466,"LGA","RDU",0
20,"MQ",3466,"LGA","RDU",0
21,"MQ",3466,"LGA","RDU",1
22,"MQ",3466,"LGA","RDU",0
23,"MQ",3466,"LGA","RDU",0
24,"MQ",3466,"LGA","RDU",0
25,"MQ",3466,"LGA","RDU",0
26,"MQ",3466,"LGA","RDU",0
27,"MQ",3466,"LGA","RDU",0
28,"MQ",3466,"LGA","RDU",0
29,"MQ",3466,"LGA","RDU",0
30,"MQ",3466,"LGA","RDU",0
12,"MQ",3466,"RDU","LGA",0
13,"MQ",3466,"RDU","LGA",1
14,"MQ",3466,"RDU","LGA",1
15,"MQ",3466,"RDU","LGA",0
16,"MQ",3466,"RDU","LGA",0
17,"MQ",3466,"RDU","LGA",0
18,"MQ",3466,"RDU","LGA",NA
19,"MQ",3466,"RDU","LGA",0
20,"MQ",3466,"RDU","LGA",0
21,"MQ",3466,"RDU","LGA",0
22,"MQ",3466,"RDU","LGA",0
23,"MQ",3466,"RDU","LGA",0
24,"MQ",3466,"RDU","LGA",NA
25,"MQ",3466,"RDU","LGA",0
26,"MQ",3466,"RDU","LGA",0
27,"MQ",3466,"RDU","LGA",NA
28,"MQ",3466,"RDU","LGA",1
29,"MQ",3466,"RDU","LGA",0
30,"MQ",3466,"RDU","LGA",1
12,"MQ",3474,"BNA","LGA",0
13,"MQ",3474,"BNA","LGA",1
14,"MQ",3474,"BNA","LGA",1
15,"MQ",3474,"BNA","LGA",0
16,"MQ",3474,"BNA","LGA",0
17,"MQ",3474,"BNA","LGA",0
18,"MQ",3474,"BNA","LGA",1
19,"MQ",3474,"BNA","LGA",1
20,"MQ",3474,"BNA","LGA",0
21,"MQ",3474,"BNA","LGA",0
22,"MQ",3474,"BNA","LGA",1
23,"MQ",3474,"BNA","LGA",0
24,"MQ",3474,"BNA","LGA",1
25,"MQ",3474,"BNA","LGA",1
26,"MQ",3474,"BNA","LGA",0
27,"MQ",3474,"BNA","LGA",1
28,"MQ",3474,"BNA","LGA",1
29,"MQ",3474,"BNA","LGA",1
30,"MQ",3474,"BNA","LGA",0
12,"MQ",3478,"DTW","LGA",0
13,"MQ",3478,"DTW","LGA",NA
14,"MQ",3478,"DTW","LGA",0
15,"MQ",3478,"DTW","LGA",0
16,"MQ",3478,"DTW","LGA",0
17,"MQ",3478,"DTW","LGA",0
18,"MQ",3478,"DTW","LGA",0
19,"MQ",3478,"DTW","LGA",0
20,"MQ",3478,"DTW","LGA",0
21,"MQ",3478,"DTW","LGA",0
22,"MQ",3478,"DTW","LGA",0
23,"MQ",3478,"DTW","LGA",0
24,"MQ",3478,"DTW","LGA",0
25,"MQ",3478,"DTW","LGA",0
26,"MQ",3478,"DTW","LGA",0
27,"MQ",3478,"DTW","LGA",0
28,"MQ",3478,"DTW","LGA",1
29,"MQ",3478,"DTW","LGA",0
30,"MQ",3478,"DTW","LGA",0
12,"MQ",3478,"LGA","DTW",0
13,"MQ",3478,"LGA","DTW",1
14,"MQ",3478,"LGA","DTW",0
15,"MQ",3478,"LGA","DTW",0
16,"MQ",3478,"LGA","DTW",0
17,"MQ",3478,"LGA","DTW",0
18,"MQ",3478,"LGA","DTW",0
19,"MQ",3478,"LGA","DTW",0
20,"MQ",3478,"LGA","DTW",0
21,"MQ",3478,"LGA","DTW",0
22,"MQ",3478,"LGA","DTW",0
23,"MQ",3478,"LGA","DTW",0
24,"MQ",3478,"LGA","DTW",0
25,"MQ",3478,"LGA","DTW",0
26,"MQ",3478,"LGA","DTW",0
27,"MQ",3478,"LGA","DTW",0
28,"MQ",3478,"LGA","DTW",0
29,"MQ",3478,"LGA","DTW",1
30,"MQ",3478,"LGA","DTW",0
12,"MQ",3556,"DTW","LGA",0
13,"MQ",3556,"DTW","LGA",1
14,"MQ",3556,"DTW","LGA",1
16,"MQ",3556,"DTW","LGA",0
17,"MQ",3556,"DTW","LGA",1
18,"MQ",3556,"DTW","LGA",0
19,"MQ",3556,"DTW","LGA",0
20,"MQ",3556,"DTW","LGA",0
21,"MQ",3556,"DTW","LGA",0
23,"MQ",3556,"DTW","LGA",0
24,"MQ",3556,"DTW","LGA",NA
25,"MQ",3556,"DTW","LGA",NA
26,"MQ",3556,"DTW","LGA",NA
27,"MQ",3556,"DTW","LGA",NA
28,"MQ",3556,"DTW","LGA",NA
30,"MQ",3556,"DTW","LGA",NA
12,"MQ",3556,"LGA","DTW",1
13,"MQ",3556,"LGA","DTW",1
14,"MQ",3556,"LGA","DTW",1
15,"MQ",3556,"LGA","DTW",0
16,"MQ",3556,"LGA","DTW",0
17,"MQ",3556,"LGA","DTW",0
18,"MQ",3556,"LGA","DTW",0
19,"MQ",3556,"LGA","DTW",0
20,"MQ",3556,"LGA","DTW",0
21,"MQ",3556,"LGA","DTW",0
22,"MQ",3556,"LGA","DTW",1
23,"MQ",3556,"LGA","DTW",0
24,"MQ",3556,"LGA","DTW",NA
25,"MQ",3556,"LGA","DTW",1
26,"MQ",3556,"LGA","DTW",0
27,"MQ",3556,"LGA","DTW",1
28,"MQ",3556,"LGA","DTW",1
29,"MQ",3556,"LGA","DTW",0
30,"MQ",3556,"LGA","DTW",NA
12,"MQ",3565,"LGA","CLT",0
13,"MQ",3565,"LGA","CLT",1
14,"MQ",3565,"LGA","CLT",0
15,"MQ",3565,"LGA","CLT",0
16,"MQ",3565,"LGA","CLT",0
17,"MQ",3565,"LGA","CLT",0
18,"MQ",3565,"LGA","CLT",0
19,"MQ",3565,"LGA","CLT",1
20,"MQ",3565,"LGA","CLT",0
21,"MQ",3565,"LGA","CLT",0
22,"MQ",3565,"LGA","CLT",0
23,"MQ",3565,"LGA","CLT",0
24,"MQ",3565,"LGA","CLT",0
25,"MQ",3565,"LGA","CLT",0
26,"MQ",3565,"LGA","CLT",0
27,"MQ",3565,"LGA","CLT",0
28,"MQ",3565,"LGA","CLT",0
29,"MQ",3565,"LGA","CLT",NA
30,"MQ",3565,"LGA","CLT",1
12,"MQ",3433,"JFK","DCA",0
13,"MQ",3433,"JFK","DCA",1
14,"MQ",3433,"JFK","DCA",1
15,"MQ",3433,"JFK","DCA",1
16,"MQ",3433,"JFK","DCA",0
17,"MQ",3433,"JFK","DCA",1
18,"MQ",3433,"JFK","DCA",NA
19,"MQ",3433,"JFK","DCA",1
20,"MQ",3433,"JFK","DCA",0
21,"MQ",3433,"JFK","DCA",0
22,"MQ",3433,"JFK","DCA",0
23,"MQ",3433,"JFK","DCA",0
24,"MQ",3433,"JFK","DCA",1
25,"MQ",3433,"JFK","DCA",1
26,"MQ",3433,"JFK","DCA",1
27,"MQ",3433,"JFK","DCA",1
28,"MQ",3433,"JFK","DCA",NA
29,"MQ",3433,"JFK","DCA",1
30,"MQ",3433,"JFK","DCA",NA
15,"MQ",3441,"JFK","DCA",0
22,"MQ",3441,"JFK","DCA",1
29,"MQ",3441,"JFK","DCA",1
15,"MQ",3443,"DCA","JFK",0
22,"MQ",3443,"DCA","JFK",0
29,"MQ",3443,"DCA","JFK",0
12,"MQ",3525,"LGA","RDU",0
13,"MQ",3525,"LGA","RDU",0
14,"MQ",3525,"LGA","RDU",NA
17,"MQ",3525,"LGA","RDU",0
18,"MQ",3525,"LGA","RDU",0
19,"MQ",3525,"LGA","RDU",0
20,"MQ",3525,"LGA","RDU",0
21,"MQ",3525,"LGA","RDU",0
24,"MQ",3525,"LGA","RDU",0
25,"MQ",3525,"LGA","RDU",0
26,"MQ",3525,"LGA","RDU",0
27,"MQ",3525,"LGA","RDU",0
28,"MQ",3525,"LGA","RDU",0
12,"MQ",3525,"RDU","LGA",0
13,"MQ",3525,"RDU","LGA",0
14,"MQ",3525,"RDU","LGA",1
15,"MQ",3525,"RDU","LGA",0
16,"MQ",3525,"RDU","LGA",0
17,"MQ",3525,"RDU","LGA",0
18,"MQ",3525,"RDU","LGA",0
19,"MQ",3525,"RDU","LGA",0
20,"MQ",3525,"RDU","LGA",0
21,"MQ",3525,"RDU","LGA",0
22,"MQ",3525,"RDU","LGA",0
23,"MQ",3525,"RDU","LGA",0
24,"MQ",3525,"RDU","LGA",0
25,"MQ",3525,"RDU","LGA",0
26,"MQ",3525,"RDU","LGA",0
27,"MQ",3525,"RDU","LGA",0
28,"MQ",3525,"RDU","LGA",0
29,"MQ",3525,"RDU","LGA",0
30,"MQ",3525,"RDU","LGA",0
12,"MQ",3526,"LGA","CMH",1
13,"MQ",3526,"LGA","CMH",1
14,"MQ",3526,"LGA","CMH",1
16,"MQ",3526,"LGA","CMH",0
17,"MQ",3526,"LGA","CMH",0
18,"MQ",3526,"LGA","CMH",1
19,"MQ",3526,"LGA","CMH",0
20,"MQ",3526,"LGA","CMH",0
21,"MQ",3526,"LGA","CMH",1
23,"MQ",3526,"LGA","CMH",0
24,"MQ",3526,"LGA","CMH",1
25,"MQ",3526,"LGA","CMH",1
26,"MQ",3526,"LGA","CMH",0
27,"MQ",3526,"LGA","CMH",1
28,"MQ",3526,"LGA","CMH",NA
30,"MQ",3526,"LGA","CMH",1
12,"MQ",3531,"LGA","RDU",0
13,"MQ",3531,"LGA","RDU",1
14,"MQ",3531,"LGA","RDU",0
15,"MQ",3531,"LGA","RDU",0
16,"MQ",3531,"LGA","RDU",1
17,"MQ",3531,"LGA","RDU",0
18,"MQ",3531,"LGA","RDU",0
19,"MQ",3531,"LGA","RDU",1
20,"MQ",3531,"LGA","RDU",0
21,"MQ",3531,"LGA","RDU",0
22,"MQ",3531,"LGA","RDU",0
23,"MQ",3531,"LGA","RDU",0
24,"MQ",3531,"LGA","RDU",0
25,"MQ",3531,"LGA","RDU",0
26,"MQ",3531,"LGA","RDU",0
27,"MQ",3531,"LGA","RDU",0
28,"MQ",3531,"LGA","RDU",0
29,"MQ",3531,"LGA","RDU",0
30,"MQ",3531,"LGA","RDU",0
12,"MQ",3531,"RDU","LGA",0
13,"MQ",3531,"RDU","LGA",NA
14,"MQ",3531,"RDU","LGA",1
15,"MQ",3531,"RDU","LGA",0
16,"MQ",3531,"RDU","LGA",1
17,"MQ",3531,"RDU","LGA",0
18,"MQ",3531,"RDU","LGA",0
19,"MQ",3531,"RDU","LGA",1
20,"MQ",3531,"RDU","LGA",0
21,"MQ",3531,"RDU","LGA",1
22,"MQ",3531,"RDU","LGA",0
23,"MQ",3531,"RDU","LGA",0
24,"MQ",3531,"RDU","LGA",0
25,"MQ",3531,"RDU","LGA",0
26,"MQ",3531,"RDU","LGA",0
27,"MQ",3531,"RDU","LGA",0
28,"MQ",3531,"RDU","LGA",0
29,"MQ",3531,"RDU","LGA",0
30,"MQ",3531,"RDU","LGA",0
12,"MQ",3532,"LGA","XNA",0
13,"MQ",3532,"LGA","XNA",1
14,"MQ",3532,"LGA","XNA",1
17,"MQ",3532,"LGA","XNA",0
18,"MQ",3532,"LGA","XNA",1
19,"MQ",3532,"LGA","XNA",0
20,"MQ",3532,"LGA","XNA",0
21,"MQ",3532,"LGA","XNA",0
24,"MQ",3532,"LGA","XNA",NA
25,"MQ",3532,"LGA","XNA",1
26,"MQ",3532,"LGA","XNA",0
27,"MQ",3532,"LGA","XNA",1
28,"MQ",3532,"LGA","XNA",1
12,"MQ",3532,"XNA","LGA",0
13,"MQ",3532,"XNA","LGA",1
17,"MQ",3532,"XNA","LGA",1
18,"MQ",3532,"XNA","LGA",1
19,"MQ",3532,"XNA","LGA",0
20,"MQ",3532,"XNA","LGA",0
24,"MQ",3532,"XNA","LGA",NA
25,"MQ",3532,"XNA","LGA",1
26,"MQ",3532,"XNA","LGA",NA
27,"MQ",3532,"XNA","LGA",1
12,"MQ",3535,"JFK","CMH",1
13,"MQ",3535,"JFK","CMH",1
14,"MQ",3535,"JFK","CMH",1
15,"MQ",3535,"JFK","CMH",1
16,"MQ",3535,"JFK","CMH",1
17,"MQ",3535,"JFK","CMH",1
18,"MQ",3535,"JFK","CMH",1
19,"MQ",3535,"JFK","CMH",1
20,"MQ",3535,"JFK","CMH",1
21,"MQ",3535,"JFK","CMH",0
22,"MQ",3535,"JFK","CMH",0
23,"MQ",3535,"JFK","CMH",1
24,"MQ",3535,"JFK","CMH",1
25,"MQ",3535,"JFK","CMH",0
26,"MQ",3535,"JFK","CMH",1
27,"MQ",3535,"JFK","CMH",NA
28,"MQ",3535,"JFK","CMH",1
29,"MQ",3535,"JFK","CMH",1
30,"MQ",3535,"JFK","CMH",1
12,"MQ",3545,"BUF","ORD",0
13,"MQ",3545,"BUF","ORD",NA
14,"MQ",3545,"BUF","ORD",0
15,"MQ",3545,"BUF","ORD",0
16,"MQ",3545,"BUF","ORD",0
17,"MQ",3545,"BUF","ORD",0
18,"MQ",3545,"BUF","ORD",0
19,"MQ",3545,"BUF","ORD",0
20,"MQ",3545,"BUF","ORD",0
