"DAY_OF_MONTH","DAY_OF_WEEK","CARRIER","ORIGIN","DEST","ARR_DELAY","ARR_DEL15","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","DIV_AIRPORT_LANDINGS"
8,3,"F9","LGA","DEN",3,0,NA,NA,NA,NA,NA,0
8,3,"F9","ATL","LGA",14,0,NA,NA,NA,NA,NA,0
8,3,"F9","LGA","MIA",-4,0,NA,NA,NA,NA,NA,0
8,3,"F9","MIA","LGA",49,1,0,0,49,0,0,0
8,3,"F9","LGA","ATL",-5,0,NA,NA,NA,NA,NA,0
9,4,"F9","DEN","LGA",43,1,0,0,43,0,0,0
9,4,"F9","LGA","DEN",21,1,0,0,0,0,21,0
9,4,"F9","ATL","LGA",-10,0,NA,NA,NA,NA,NA,0
9,4,"F9","LGA","MIA",-36,0,NA,NA,NA,NA,NA,0
9,4,"F9","MIA","LGA",-4,0,NA,NA,NA,NA,NA,0
9,4,"F9","LGA","ATL",14,0,NA,NA,NA,NA,NA,0
17,5,"F9","ATL","LGA",5,0,NA,NA,NA,NA,NA,0
17,5,"F9","LGA","MIA",-24,0,NA,NA,NA,NA,NA,0
17,5,"F9","MIA","LGA",-24,0,NA,NA,NA,NA,NA,0
17,5,"F9","LGA","ATL",-35,0,NA,NA,NA,NA,NA,0
17,5,"F9","DEN","LGA",-15,0,NA,NA,NA,NA,NA,0
17,5,"F9","LGA","DEN",-17,0,NA,NA,NA,NA,NA,0
18,6,"F9","DEN","LGA",11,0,NA,NA,NA,NA,NA,0
18,6,"F9","LGA","DEN",-23,0,NA,NA,NA,NA,NA,0
18,6,"F9","ATL","LGA",1,0,NA,NA,NA,NA,NA,0
18,6,"F9","LGA","MIA",-61,0,NA,NA,NA,NA,NA,0
18,6,"F9","MIA","LGA",-1,0,NA,NA,NA,NA,NA,0
18,6,"F9","LGA","ATL",-46,0,NA,NA,NA,NA,NA,0
19,7,"F9","DEN","LGA",82,1,71,0,0,0,11,0
19,7,"F9","LGA","DEN",42,1,0,0,0,0,42,0
19,7,"F9","ATL","LGA",-2,0,NA,NA,NA,NA,NA,0
19,7,"F9","LGA","MIA",-60,0,NA,NA,NA,NA,NA,0
19,7,"F9","MIA","LGA",-12,0,NA,NA,NA,NA,NA,0
19,7,"F9","LGA","ATL",-34,0,NA,NA,NA,NA,NA,0
20,1,"F9","DEN","LGA",-9,0,NA,NA,NA,NA,NA,0
20,1,"F9","LGA","DEN",-11,0,NA,NA,NA,NA,NA,0
20,1,"F9","ATL","LGA",-15,0,NA,NA,NA,NA,NA,0
20,1,"F9","LGA","MIA",-50,0,NA,NA,NA,NA,NA,0
20,1,"F9","MIA","LGA",-11,0,NA,NA,NA,NA,NA,0
20,1,"F9","LGA","ATL",-33,0,NA,NA,NA,NA,NA,0
16,4,"F9","DEN","LGA",68,1,0,0,68,0,0,0
16,4,"F9","LGA","DEN",39,1,2,0,3,0,34,0
16,4,"F9","ATL","LGA",17,1,0,0,17,0,0,0
16,4,"F9","LGA","MIA",53,1,0,0,53,0,0,0
16,4,"F9","MIA","LGA",112,1,0,0,112,0,0,0
16,4,"F9","LGA","ATL",78,1,0,0,0,0,78,0
25,6,"F9","DEN","LGA",-15,0,NA,NA,NA,NA,NA,0
25,6,"F9","LGA","DEN",5,0,NA,NA,NA,NA,NA,0
25,6,"F9","ATL","LGA",-7,0,NA,NA,NA,NA,NA,0
25,6,"F9","LGA","MIA",-46,0,NA,NA,NA,NA,NA,0
25,6,"F9","MIA","LGA",-6,0,NA,NA,NA,NA,NA,0
25,6,"F9","LGA","ATL",-47,0,NA,NA,NA,NA,NA,0
26,7,"F9","DEN","LGA",-28,0,NA,NA,NA,NA,NA,0
26,7,"F9","LGA","DEN",-18,0,NA,NA,NA,NA,NA,0
26,7,"F9","ATL","LGA",-2,0,NA,NA,NA,NA,NA,0
26,7,"F9","LGA","MIA",-30,0,NA,NA,NA,NA,NA,0
26,7,"F9","MIA","LGA",358,1,358,0,0,0,0,0
26,7,"F9","LGA","ATL",280,1,0,0,0,0,280,0
27,1,"F9","DEN","LGA",-23,0,NA,NA,NA,NA,NA,0
27,1,"F9","LGA","DEN",-19,0,NA,NA,NA,NA,NA,0
27,1,"F9","ATL","LGA",17,1,17,0,0,0,0,0
27,1,"F9","LGA","MIA",-8,0,NA,NA,NA,NA,NA,0
27,1,"F9","MIA","LGA",-19,0,NA,NA,NA,NA,NA,0
27,1,"F9","LGA","ATL",-18,0,NA,NA,NA,NA,NA,0
24,5,"F9","ATL","LGA",-5,0,NA,NA,NA,NA,NA,0
24,5,"F9","LGA","MIA",-16,0,NA,NA,NA,NA,NA,0
24,5,"F9","MIA","LGA",23,1,0,0,23,0,0,0
24,5,"F9","LGA","ATL",-1,0,NA,NA,NA,NA,NA,0
24,5,"F9","DEN","LGA",68,1,0,0,68,0,0,0
24,5,"F9","LGA","DEN",47,1,2,0,5,0,40,0
28,2,"F9","DEN","LGA",148,1,0,0,148,0,0,0
28,2,"F9","LGA","DEN",128,1,2,0,126,0,0,0
28,2,"F9","ATL","LGA",2,0,NA,NA,NA,NA,NA,0
28,2,"F9","LGA","MIA",-39,0,NA,NA,NA,NA,NA,0
28,2,"F9","MIA","LGA",69,1,0,0,69,0,0,0
28,2,"F9","LGA","ATL",48,1,0,0,0,0,48,0
29,3,"F9","DEN","LGA",25,1,25,0,0,0,0,0
29,3,"F9","LGA","DEN",28,1,6,0,0,0,22,0
29,3,"F9","ATL","LGA",18,1,14,0,4,0,0,0
29,3,"F9","LGA","MIA",-20,0,NA,NA,NA,NA,NA,0
29,3,"F9","MIA","LGA",-16,0,NA,NA,NA,NA,NA,0
29,3,"F9","LGA","ATL",-33,0,NA,NA,NA,NA,NA,0
30,4,"F9","DEN","LGA",-19,0,NA,NA,NA,NA,NA,0
30,4,"F9","LGA","DEN",-4,0,NA,NA,NA,NA,NA,0
30,4,"F9","ATL","LGA",-1,0,NA,NA,NA,NA,NA,0
30,4,"F9","LGA","MIA",-18,0,NA,NA,NA,NA,NA,0
30,4,"F9","MIA","LGA",-18,0,NA,NA,NA,NA,NA,0
30,4,"F9","LGA","ATL",-23,0,NA,NA,NA,NA,NA,0
13,1,"EV","LGA","JAX",112,1,61,0,9,0,42,0
20,1,"EV","LGA","JAX",52,1,34,0,0,0,18,0
21,2,"EV","LGA","JAX",18,1,11,0,7,0,0,0
23,4,"EV","LGA","JAX",52,1,0,0,52,0,0,0
10,5,"EV","LGA","JAX",-20,0,NA,NA,NA,NA,NA,0
17,5,"EV","LGA","JAX",-32,0,NA,NA,NA,NA,NA,0
28,2,"EV","LGA","JAX",-26,0,NA,NA,NA,NA,NA,0
14,2,"EV","LGA","JAX",-28,0,NA,NA,NA,NA,NA,0
27,1,"EV","LGA","JAX",-30,0,NA,NA,NA,NA,NA,0
30,4,"EV","LGA","JAX",-24,0,NA,NA,NA,NA,NA,0
16,4,"EV","LGA","JAX",10,0,NA,NA,NA,NA,NA,0
24,5,"EV","LGA","JAX",-24,0,NA,NA,NA,NA,NA,0
29,3,"EV","LGA","JAX",81,1,81,0,0,0,0,0
22,3,"EV","LGA","JAX",0,0,NA,NA,NA,NA,NA,0
15,3,"EV","LGA","JAX",-32,0,NA,NA,NA,NA,NA,0
9,4,"EV","LGA","JAX",-31,0,NA,NA,NA,NA,NA,0
30,4,"EV","ILM","LGA",233,1,233,0,0,0,0,0
21,2,"EV","ILM","LGA",219,1,210,0,9,0,0,0
23,4,"EV","ILM","LGA",0,0,NA,NA,NA,NA,NA,0
28,2,"EV","ILM","LGA",-11,0,NA,NA,NA,NA,NA,0
19,7,"EV","ILM","LGA",-17,0,NA,NA,NA,NA,NA,0
17,5,"EV","ILM","LGA",-8,0,NA,NA,NA,NA,NA,0
14,2,"EV","ILM","LGA",-12,0,NA,NA,NA,NA,NA,0
22,3,"EV","ILM","LGA",-14,0,NA,NA,NA,NA,NA,0
26,7,"EV","ILM","LGA",-9,0,NA,NA,NA,NA,NA,0
25,6,"EV","ILM","LGA",15,1,0,0,15,0,0,0
16,4,"EV","ILM","LGA",-10,0,NA,NA,NA,NA,NA,0
9,4,"EV","ILM","LGA",610,1,588,0,14,0,8,0
15,3,"EV","ILM","LGA",317,1,317,0,0,0,0,0
27,1,"EV","ILM","LGA",95,1,92,0,3,0,0,0
18,6,"EV","ILM","LGA",32,1,29,0,3,0,0,0
29,3,"EV","ILM","LGA",158,1,157,0,1,0,0,0
24,5,"EV","ILM","LGA",16,1,16,0,0,0,0,0
13,1,"EV","ILM","LGA",-14,0,NA,NA,NA,NA,NA,0
12,7,"EV","ILM","LGA",-16,0,NA,NA,NA,NA,NA,0
10,5,"EV","ILM","LGA",4,0,NA,NA,NA,NA,NA,0
11,6,"EV","ILM","LGA",15,1,0,0,15,0,0,0
20,1,"EV","ILM","LGA",-12,0,NA,NA,NA,NA,NA,0
12,7,"EV","XNA","LGA",32,1,0,0,5,0,27,0
9,4,"EV","XNA","LGA",44,1,8,0,22,0,14,0
16,4,"EV","XNA","LGA",131,1,47,0,15,0,69,0
15,3,"EV","XNA","LGA",75,1,0,0,0,0,75,0
13,1,"EV","XNA","LGA",175,1,0,0,0,0,175,0
29,3,"EV","XNA","LGA",-1,0,NA,NA,NA,NA,NA,0
17,5,"EV","XNA","LGA",6,0,NA,NA,NA,NA,NA,0
14,2,"EV","XNA","LGA",-7,0,NA,NA,NA,NA,NA,0
19,7,"EV","XNA","LGA",15,1,0,0,15,0,0,0
27,1,"EV","XNA","LGA",-2,0,NA,NA,NA,NA,NA,0
22,3,"EV","XNA","LGA",-13,0,NA,NA,NA,NA,NA,0
26,7,"EV","XNA","LGA",4,0,NA,NA,NA,NA,NA,0
30,4,"EV","XNA","LGA",-15,0,NA,NA,NA,NA,NA,0
24,5,"EV","XNA","LGA",15,1,0,0,15,0,0,0
28,2,"EV","XNA","LGA",177,1,0,0,177,0,0,0
10,5,"EV","XNA","LGA",-7,0,NA,NA,NA,NA,NA,0
20,1,"EV","XNA","LGA",-14,0,NA,NA,NA,NA,NA,0
23,4,"EV","XNA","LGA",NA,NA,NA,NA,NA,NA,NA,0
21,2,"EV","XNA","LGA",NA,NA,NA,NA,NA,NA,NA,0
16,4,"EV","LGA","BTV",58,1,0,0,0,0,58,0
13,1,"EV","LGA","BTV",36,1,0,0,7,0,29,0
17,5,"EV","LGA","BTV",11,0,NA,NA,NA,NA,NA,0
20,1,"EV","LGA","BTV",14,0,NA,NA,NA,NA,NA,0
21,2,"EV","LGA","BTV",85,1,0,0,0,0,85,0
19,7,"EV","LGA","BTV",-17,0,NA,NA,NA,NA,NA,0
14,2,"EV","LGA","BTV",-11,0,NA,NA,NA,NA,NA,0
26,7,"EV","LGA","BTV",-17,0,NA,NA,NA,NA,NA,0
22,3,"EV","LGA","BTV",-20,0,NA,NA,NA,NA,NA,0
30,4,"EV","LGA","BTV",-12,0,NA,NA,NA,NA,NA,0
9,4,"EV","LGA","BTV",29,1,0,0,0,0,29,0
23,4,"EV","LGA","BTV",38,1,0,0,0,0,38,0
12,7,"EV","LGA","BTV",17,1,0,0,7,0,10,0
29,3,"EV","LGA","BTV",26,1,0,0,0,0,26,0
24,5,"EV","LGA","BTV",16,1,16,0,0,0,0,0
27,1,"EV","LGA","BTV",-10,0,NA,NA,NA,NA,NA,0
15,3,"EV","LGA","BTV",-16,0,NA,NA,NA,NA,NA,0
10,5,"EV","LGA","BTV",0,0,NA,NA,NA,NA,NA,0
28,2,"EV","LGA","BTV",NA,NA,NA,NA,NA,NA,NA,0
6,1,"EV","LGA","SYR",15,1,13,0,0,0,2,0
1,3,"EV","LGA","SYR",-12,0,NA,NA,NA,NA,NA,0
8,3,"EV","LGA","SYR",-6,0,NA,NA,NA,NA,NA,0
7,2,"EV","LGA","SYR",4,0,NA,NA,NA,NA,NA,0
3,5,"EV","LGA","SYR",-5,0,NA,NA,NA,NA,NA,0
2,4,"EV","LGA","SYR",-4,0,NA,NA,NA,NA,NA,0
6,1,"EV","GSO","LGA",12,0,NA,NA,NA,NA,NA,0
8,3,"EV","GSO","LGA",13,0,NA,NA,NA,NA,NA,0
7,2,"EV","GSO","LGA",-29,0,NA,NA,NA,NA,NA,0
3,5,"EV","GSO","LGA",-5,0,NA,NA,NA,NA,NA,0
1,3,"EV","GSO","LGA",-12,0,NA,NA,NA,NA,NA,0
2,4,"EV","GSO","LGA",NA,NA,NA,NA,NA,NA,NA,0
23,4,"EV","LGA","CLE",46,1,5,0,17,0,24,0
16,4,"EV","LGA","CLE",50,1,0,0,0,0,50,0
20,1,"EV","LGA","CLE",1,0,NA,NA,NA,NA,NA,0
15,3,"EV","LGA","CLE",-4,0,NA,NA,NA,NA,NA,0
28,2,"EV","LGA","CLE",121,1,43,0,78,0,0,0
17,5,"EV","LGA","CLE",169,1,23,0,0,0,146,0
18,6,"EV","LGA","CLE",-15,0,NA,NA,NA,NA,NA,0
27,1,"EV","LGA","CLE",-13,0,NA,NA,NA,NA,NA,0
22,3,"EV","LGA","CLE",7,0,NA,NA,NA,NA,NA,0
25,6,"EV","LGA","CLE",-31,0,NA,NA,NA,NA,NA,0
30,4,"EV","LGA","CLE",-6,0,NA,NA,NA,NA,NA,0
21,2,"EV","LGA","CLE",46,1,1,0,4,0,41,0
29,3,"EV","LGA","CLE",36,1,36,0,0,0,0,0
12,7,"EV","LGA","CLE",19,1,0,0,1,0,18,0
26,7,"EV","LGA","CLE",-38,0,NA,NA,NA,NA,NA,0
9,4,"EV","LGA","CLE",59,1,19,0,40,0,0,0
19,7,"EV","LGA","CLE",-8,0,NA,NA,NA,NA,NA,0
14,2,"EV","LGA","CLE",-17,0,NA,NA,NA,NA,NA,0
4,6,"EV","LGA","CLE",-32,0,NA,NA,NA,NA,NA,0
24,5,"EV","LGA","CLE",0,0,NA,NA,NA,NA,NA,0
13,1,"EV","LGA","CLE",23,1,0,0,23,0,0,0
11,6,"EV","LGA","CLE",-34,0,NA,NA,NA,NA,NA,0
10,5,"EV","LGA","CLE",0,0,NA,NA,NA,NA,NA,0
8,3,"EV","ELM","DTW",-14,0,NA,NA,NA,NA,NA,0
5,7,"EV","ELM","DTW",-14,0,NA,NA,NA,NA,NA,0
1,3,"EV","ELM","DTW",-27,0,NA,NA,NA,NA,NA,0
2,4,"EV","ELM","DTW",-18,0,NA,NA,NA,NA,NA,0
4,6,"EV","ELM","DTW",-18,0,NA,NA,NA,NA,NA,0
7,2,"EV","ELM","DTW",-5,0,NA,NA,NA,NA,NA,0
3,5,"EV","ELM","DTW",-20,0,NA,NA,NA,NA,NA,0
6,1,"EV","ELM","DTW",10,0,NA,NA,NA,NA,NA,0
21,2,"EV","RIC","LGA",246,1,11,0,235,0,0,0
14,2,"EV","RIC","LGA",0,0,NA,NA,NA,NA,NA,0
20,1,"EV","RIC","LGA",23,1,0,0,0,0,23,0
23,4,"EV","RIC","LGA",90,1,25,0,0,0,65,0
16,4,"EV","RIC","LGA",152,1,0,0,0,0,152,0
15,3,"EV","RIC","LGA",-5,0,NA,NA,NA,NA,NA,0
29,3,"EV","RIC","LGA",-33,0,NA,NA,NA,NA,NA,0
27,1,"EV","RIC","LGA",-17,0,NA,NA,NA,NA,NA,0
22,3,"EV","RIC","LGA",-14,0,NA,NA,NA,NA,NA,0
28,2,"EV","RIC","LGA",266,1,0,0,266,0,0,0
9,4,"EV","RIC","LGA",18,1,0,0,0,0,18,0
13,1,"EV","RIC","LGA",5,0,NA,NA,NA,NA,NA,0
24,5,"EV","ROC","LGA",7,0,NA,NA,NA,NA,NA,0
30,4,"EV","ROC","LGA",6,0,NA,NA,NA,NA,NA,0
17,5,"EV","ROC","LGA",NA,NA,NA,NA,NA,NA,NA,0
4,6,"EV","DTW","SYR",-13,0,NA,NA,NA,NA,NA,0
21,2,"EV","PIT","LGA",45,1,18,0,15,0,12,0
23,4,"EV","PIT","LGA",101,1,52,0,8,0,41,0
12,7,"EV","PIT","LGA",28,1,13,0,0,0,15,0
16,4,"EV","PIT","LGA",93,1,20,0,32,0,41,0
15,3,"EV","PIT","LGA",5,0,NA,NA,NA,NA,NA,0
14,2,"EV","PIT","LGA",-17,0,NA,NA,NA,NA,NA,0
29,3,"EV","PIT","LGA",-21,0,NA,NA,NA,NA,NA,0
19,7,"EV","PIT","LGA",-14,0,NA,NA,NA,NA,NA,0
27,1,"EV","PIT","LGA",-16,0,NA,NA,NA,NA,NA,0
22,3,"EV","PIT","LGA",-12,0,NA,NA,NA,NA,NA,0
26,7,"EV","PIT","LGA",-23,0,NA,NA,NA,NA,NA,0
30,4,"EV","PIT","LGA",-22,0,NA,NA,NA,NA,NA,0
17,5,"EV","PIT","LGA",146,1,0,0,1,0,145,0
20,1,"EV","PIT","LGA",5,0,NA,NA,NA,NA,NA,0
28,2,"EV","PIT","LGA",42,1,0,0,42,0,0,0
24,5,"EV","PIT","LGA",32,1,12,0,20,0,0,0
13,1,"EV","PIT","LGA",-28,0,NA,NA,NA,NA,NA,0
10,5,"EV","PIT","LGA",-7,0,NA,NA,NA,NA,NA,0
9,4,"EV","PIT","LGA",-19,0,NA,NA,NA,NA,NA,0
4,6,"EV","LGA","BGR",-27,0,NA,NA,NA,NA,NA,0
6,1,"EV","ATL","HPN",24,1,18,0,0,0,6,0
2,4,"EV","ATL","HPN",59,1,0,0,20,0,39,0
1,3,"EV","ATL","HPN",19,1,9,0,7,0,3,0
8,3,"EV","ATL","HPN",-18,0,NA,NA,NA,NA,NA,0
4,6,"EV","ATL","HPN",13,0,NA,NA,NA,NA,NA,0
5,7,"EV","ATL","HPN",119,1,0,0,119,0,0,0
3,5,"EV","ATL","HPN",-2,0,NA,NA,NA,NA,NA,0
7,2,"EV","ATL","HPN",-23,0,NA,NA,NA,NA,NA,0
18,6,"EV","ATL","HPN",53,1,52,0,1,0,0,0
26,7,"EV","ATL","HPN",101,1,76,0,0,0,25,0
23,4,"EV","ATL","HPN",72,1,67,0,5,0,0,0
17,5,"EV","ATL","HPN",138,1,37,0,0,0,101,0
14,2,"EV","ATL","HPN",193,1,172,0,21,0,0,0
27,1,"EV","ATL","HPN",20,1,6,0,14,0,0,0
16,4,"EV","ATL","HPN",11,0,NA,NA,NA,NA,NA,0
12,7,"EV","ATL","HPN",85,1,0,0,5,0,80,0
29,3,"EV","ATL","HPN",12,0,NA,NA,NA,NA,NA,0
28,2,"EV","ATL","HPN",67,1,0,0,67,0,0,0
19,7,"EV","ATL","HPN",0,0,NA,NA,NA,NA,NA,0
22,3,"EV","ATL","HPN",-17,0,NA,NA,NA,NA,NA,0
25,6,"EV","ATL","HPN",-10,0,NA,NA,NA,NA,NA,0
30,4,"EV","ATL","HPN",-16,0,NA,NA,NA,NA,NA,0
24,5,"EV","ATL","HPN",3,0,NA,NA,NA,NA,NA,0
20,1,"EV","ATL","HPN",8,0,NA,NA,NA,NA,NA,0
13,1,"EV","ATL","HPN",-11,0,NA,NA,NA,NA,NA,0
9,4,"EV","ATL","HPN",-17,0,NA,NA,NA,NA,NA,0
21,2,"EV","ATL","HPN",38,1,0,0,38,0,0,0
10,5,"EV","ATL","HPN",-1,0,NA,NA,NA,NA,NA,0
11,6,"EV","ATL","HPN",-1,0,NA,NA,NA,NA,NA,0
15,3,"EV","ATL","HPN",NA,NA,NA,NA,NA,NA,NA,0
15,3,"EV","HPN","ATL",NA,NA,NA,NA,NA,NA,NA,0
26,7,"EV","HPN","ATL",69,1,0,0,0,0,69,0
27,1,"EV","HPN","ATL",36,1,16,0,17,0,3,0
20,1,"EV","HPN","ATL",5,0,NA,NA,NA,NA,NA,0
23,4,"EV","HPN","ATL",108,1,36,0,12,0,60,0
12,7,"EV","HPN","ATL",55,1,0,0,0,0,55,0
14,2,"EV","HPN","ATL",169,1,0,0,0,0,169,0
19,7,"EV","HPN","ATL",-13,0,NA,NA,NA,NA,NA,0
22,3,"EV","HPN","ATL",3,0,NA,NA,NA,NA,NA,0
30,4,"EV","HPN","ATL",17,1,0,0,17,0,0,0
24,5,"EV","HPN","ATL",-2,0,NA,NA,NA,NA,NA,0
17,5,"EV","HPN","ATL",102,1,0,0,0,0,102,0
16,4,"EV","HPN","ATL",25,1,14,0,0,0,11,0
29,3,"EV","HPN","ATL",24,1,9,0,15,0,0,0
21,2,"EV","HPN","ATL",39,1,1,0,12,0,26,0
28,2,"EV","HPN","ATL",54,1,0,0,0,0,54,0
13,1,"EV","HPN","ATL",-39,0,NA,NA,NA,NA,NA,0
9,4,"EV","HPN","ATL",-10,0,NA,NA,NA,NA,NA,0
10,5,"EV","HPN","ATL",-9,0,NA,NA,NA,NA,NA,0
28,2,"EV","DTW","HPN",192,1,191,0,1,0,0,0
23,4,"EV","DTW","HPN",-2,0,NA,NA,NA,NA,NA,0
29,3,"EV","DTW","HPN",-2,0,NA,NA,NA,NA,NA,0
17,5,"EV","DTW","HPN",-3,0,NA,NA,NA,NA,NA,0
14,2,"EV","DTW","HPN",-15,0,NA,NA,NA,NA,NA,0
27,1,"EV","DTW","HPN",4,0,NA,NA,NA,NA,NA,0
30,4,"EV","DTW","HPN",-3,0,NA,NA,NA,NA,NA,0
24,5,"EV","DTW","HPN",0,0,NA,NA,NA,NA,NA,0
16,4,"EV","DTW","HPN",2,0,NA,NA,NA,NA,NA,0
22,3,"EV","DTW","HPN",18,1,0,0,0,0,18,0
19,7,"EV","DTW","HPN",9,0,NA,NA,NA,NA,NA,0
26,7,"EV","DTW","HPN",22,1,22,0,0,0,0,0
12,7,"EV","DTW","HPN",-12,0,NA,NA,NA,NA,NA,0
13,1,"EV","DTW","HPN",0,0,NA,NA,NA,NA,NA,0
9,4,"EV","DTW","HPN",-9,0,NA,NA,NA,NA,NA,0
10,5,"EV","DTW","HPN",16,1,0,0,16,0,0,0
20,1,"EV","DTW","HPN",-3,0,NA,NA,NA,NA,NA,0
15,3,"EV","DTW","HPN",5,0,NA,NA,NA,NA,NA,0
21,2,"EV","DTW","HPN",-17,0,NA,NA,NA,NA,NA,0
10,5,"EV","HPN","DTW",4,0,NA,NA,NA,NA,NA,0
19,7,"EV","HPN","DTW",-6,0,NA,NA,NA,NA,NA,0
27,1,"EV","HPN","DTW",148,1,143,0,5,0,0,0
20,1,"EV","HPN","DTW",-21,0,NA,NA,NA,NA,NA,0
17,5,"EV","HPN","DTW",-18,0,NA,NA,NA,NA,NA,0
30,4,"EV","HPN","DTW",10,0,NA,NA,NA,NA,NA,0
14,2,"EV","HPN","DTW",-10,0,NA,NA,NA,NA,NA,0
16,4,"EV","HPN","DTW",8,0,NA,NA,NA,NA,NA,0
24,5,"EV","HPN","DTW",-28,0,NA,NA,NA,NA,NA,0
26,7,"EV","HPN","DTW",14,0,NA,NA,NA,NA,NA,0
22,3,"EV","HPN","DTW",2,0,NA,NA,NA,NA,NA,0
12,7,"EV","HPN","DTW",47,1,47,0,0,0,0,0
13,1,"EV","HPN","DTW",-18,0,NA,NA,NA,NA,NA,0
9,4,"EV","HPN","DTW",-19,0,NA,NA,NA,NA,NA,0
21,2,"EV","HPN","DTW",-23,0,NA,NA,NA,NA,NA,0
15,3,"EV","HPN","DTW",-2,0,NA,NA,NA,NA,NA,0
23,4,"EV","HPN","DTW",-5,0,NA,NA,NA,NA,NA,0
9,4,"EV","LGA","BUF",196,1,155,0,41,0,0,0
23,4,"EV","LGA","BUF",142,1,73,0,0,0,69,0
16,4,"EV","LGA","BUF",142,1,127,0,2,0,13,0
15,3,"EV","LGA","BUF",22,1,22,0,0,0,0,0
24,5,"EV","LGA","BUF",26,1,6,0,0,0,20,0
29,3,"EV","LGA","BUF",-2,0,NA,NA,NA,NA,NA,0
28,2,"EV","LGA","BUF",-14,0,NA,NA,NA,NA,NA,0
19,7,"EV","LGA","BUF",-15,0,NA,NA,NA,NA,NA,0
17,5,"EV","LGA","BUF",-18,0,NA,NA,NA,NA,NA,0
27,1,"EV","LGA","BUF",-22,0,NA,NA,NA,NA,NA,0
26,7,"EV","LGA","BUF",132,1,132,0,0,0,0,0
12,7,"EV","LGA","BUF",8,0,NA,NA,NA,NA,NA,0
14,2,"EV","LGA","BUF",5,0,NA,NA,NA,NA,NA,0
22,3,"EV","LGA","BUF",-2,0,NA,NA,NA,NA,NA,0
30,4,"EV","LGA","BUF",-22,0,NA,NA,NA,NA,NA,0
13,1,"EV","LGA","BUF",2,0,NA,NA,NA,NA,NA,0
10,5,"EV","LGA","BUF",2,0,NA,NA,NA,NA,NA,0
21,2,"EV","LGA","BUF",-2,0,NA,NA,NA,NA,NA,0
20,1,"EV","LGA","BUF",-28,0,NA,NA,NA,NA,NA,0
8,3,"EV","LGA","XNA",124,1,95,0,18,0,11,0
6,1,"EV","LGA","XNA",35,1,31,0,4,0,0,0
3,5,"EV","LGA","XNA",155,1,142,0,13,0,0,0
5,7,"EV","LGA","XNA",5,0,NA,NA,NA,NA,NA,0
7,2,"EV","LGA","XNA",-4,0,NA,NA,NA,NA,NA,0
1,3,"EV","LGA","XNA",-19,0,NA,NA,NA,NA,NA,0
2,4,"EV","LGA","XNA",-8,0,NA,NA,NA,NA,NA,0
26,7,"EV","LGA","CAE",96,1,0,0,0,0,96,0
12,7,"EV","LGA","CAE",10,0,NA,NA,NA,NA,NA,0
21,2,"EV","LGA","CAE",831,1,831,0,0,0,0,0
24,5,"EV","LGA","CAE",93,1,47,0,28,0,18,0
17,5,"EV","LGA","CAE",98,1,89,0,0,0,9,0
27,1,"EV","LGA","CAE",-13,0,NA,NA,NA,NA,NA,0
22,3,"EV","LGA","CAE",4,0,NA,NA,NA,NA,NA,0
30,4,"EV","LGA","CAE",-16,0,NA,NA,NA,NA,NA,0
16,4,"EV","LGA","CAE",8,0,NA,NA,NA,NA,NA,0
19,7,"EV","LGA","CAE",934,1,931,0,3,0,0,0
14,2,"EV","LGA","CAE",37,1,33,0,0,0,4,0
23,4,"EV","LGA","CAE",145,1,55,0,0,0,90,0
15,3,"EV","LGA","CAE",23,1,0,0,23,0,0,0
13,1,"EV","LGA","CAE",-9,0,NA,NA,NA,NA,NA,0
10,5,"EV","LGA","CAE",-2,0,NA,NA,NA,NA,NA,0
20,1,"EV","LGA","CAE",-25,0,NA,NA,NA,NA,NA,0
9,4,"EV","LGA","CAE",2,0,NA,NA,NA,NA,NA,0
8,3,"EV","RIC","LGA",-22,0,NA,NA,NA,NA,NA,0
6,1,"EV","RIC","LGA",44,1,40,0,4,0,0,0
